,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
104,1.540000000000001,-1.8333114882031498,-2.4199013893036243,-1.306883722833677,-1.512527248205554,-1.2884086197280562,-1.1250710474557173,-1.4415979024402747
105,1.550000000000001,-1.8665750575729518,-2.4852134255610365,-1.3268813217711524,-1.5303395585303348,-1.3035815921071954,-1.1410224607842236,-1.4590377795861942
106,1.560000000000001,-1.9001012793121148,-2.5513637637442437,-1.347028794389999,-1.548217555920423,-1.3188105183749321,-1.1570873183088426,-1.4765503592478173
107,1.570000000000001,-1.9338839616793124,-2.6183244883393852,-1.3673244343095547,-1.5661598731289395,-1.3340942338761066,-1.1732646791983288,-1.4941343149183024
108,1.580000000000001,-1.9679167825320827,-2.6860664426611107,-1.387766491247008,-1.5841651413187106,-1.3494315726009054,-1.1895535773134704,-1.5117883147691558
109,1.590000000000001,-2.002193296547636,-2.7545592970010855,-1.4083531720665121,-1.6022319906656095,-1.3648213676988044,-1.2059530216358147,-1.5295110222634272
110,1.600000000000001,-2.036706942626088,-2.8237716218039957,-1.4290826418659952,-1.6203590509553287,-1.3802624519869142,-1.2224619967130455,-1.5473010967657792
111,1.610000000000001,-2.071451051458196,-2.893670965500913,-1.4499530251002748,-1.6385449521731241,-1.3957536584523373,-1.2390794631205848,-1.5651571941488898
112,1.620000000000001,-2.1064188532392087,-2.96422393659312,-1.4709624067390126,-1.6567883250860829,-1.4112938207481605,-1.255804357938966,-1.5830779673956865
113,1.630000000000001,-2.1416034855100965,-3.0353962895464774,-1.4921088334579988,-1.675087801817504,-1.4268817736827262,-1.272635595246525,-1.6010620671969238
114,1.640000000000001,-2.1769980011071612,-3.1071530140272747,-1.5133903148621968,-1.6934420164129755,-1.4425163537018297,-1.2895720666269137,-1.6191081425436005
115,1.650000000000001,-2.2125953762008193,-3.1794584269858874,-1.5348048247389365,-1.7118496053977565,-1.4581963993635125,-1.3066126416909487,-1.6372148413137715
116,1.660000000000001,-2.2483885184042425,-3.2522762670745857,-1.5563503023395846,-1.7303092083250964,-1.4739207518051354,-1.3237561686122528,-1.6553808108532742
117,1.670000000000001,-2.284370274932481,-3.3255697908707087,-1.5780246536879963,-1.7488194683151341,-1.4896882552024233,-1.3410014746761807,-1.673604698549944
